Seller SKU ID,ISBN13,Title,Author,Publisher,Binding,Language,Book Subcategory,Main Image URL,Other Image URL 1,Other Image URL 2,Other Image URL 3,Other Image URL 4,Other Image URL 5,Other Image URL 6,Other Image URL 7,Other Image URL 8,Other Image URL 9,Other Image URL 10,Edition,Publication Year,Pages,Genre,Items Included,ISBN10,About Author,Description,Pack of,Genre New,Book Category
The Real Warren Buffett,9781857883329,The Real Warren Buffett,O'Loughlin James,John Murray Press,Paperback,English,Business and Management Books,https://img.fkcdn.com/image/l4fxh8w0/book/m/3/l/the-real-warren-buffett-original-imagfc4ta9guyvsh.jpeg,https://img.fkcdn.com/image/kjn6qvk0-0/book/n/e/t/the-real-warren-buffett-original-imafz62hpcebd8p9.jpeg,https://img.fkcdn.com/image/k8q8nm80/book/3/2/9/the-real-warren-buffett-original-imafqnxsbzgy2vt7.jpeg,https://img.fkcdn.com/image/k0tw13k0/book/3/2/9/the-real-warren-buffett-managing-capital-leading-people-original-imafkhfhyvrrpm6x.jpeg,,,,,,,,,2004,272,Business & Economics,,9781857883329,,"The Real Warren Buffett unveils the secret of how Warren Buffett led Berkshire Hathaway to staggering success. Zeroing in on his original management style and leadership approach, author James O'Loughlin exposes the powerful and practical lessons of Buffett, demonstrating how he became the second richest man in America.",,"Biography, Literature & Literary studies","Economics, Business and Management Books"
The Robert Greene Concise Collection,9781781254448,The Robert Greene Concise Collection - The Concise 48 Laws of Power / The Concise Art of Seduction / The Concise 33 Strategies of War (Set of 3 Books),Robert Greene,Hachette,Boxed Set,English,Business and Management Books,https://img.fkcdn.com/image/book/4/4/8/the-robert-greene-concise-collection-the-concise-48-laws-of-original-imadxd6cpm9kft2k.jpeg,,,,,,,,,,,2023,2014,640,Self help,,1781254443,,,,,"Economics, Business and Management Books"
Brynne Weaver 3 books Collection Set,9780585441061,"The Ruinous Love Trilogy By Brynne Weaver 3 books Collection Set (Butcher and Blackbird, Leather and Lark & Scythe and Sparrow)",Brynne Weaver,hachette,Paperback,English,Romance Books,https://img.fkcdn.com/image/xif0q/book/g/u/4/the-ruinous-love-trilogy-by-brynne-weaver-3-books-collection-set-original-imahdcmybhapgdxb.jpeg,,,,,,,,,,,1,2025,1184,,,,,,,,Other Books
The Secret of Secrets ,9781787634558,The Secret of Secrets,Brown Dan,Transworld Publishers Ltd,Paperback,English,Action and Adventure Books,https://img.fkcdn.com/image/xif0q/book/9/9/b/the-secret-of-secrets-original-imahkraz3eyguzgh.jpeg,https://img.fkcdn.com/image/xif0q/book/g/y/h/the-secret-of-secrets-original-imahkraz382eudpg.jpeg,https://img.fkcdn.com/image/xif0q/book/r/i/m/the-secret-of-secrets-original-imahkrazzdgdwgt5.jpeg,,,,,,,,,,,688,Fiction,,,,"Robert Langdon is back in the long-awaited new race-against-time thriller from the global bestselling author of The Da Vinci Code and Angels and Demons. Accompanying celebrated academic, Katherine Solomon, to a lecture she's been invited to give in Prague, Robert Langdon's world spirals out of control when she disappears without trace from their hotel room. Far from home and well out of his comfort zone, Langdon must pit his wits against forces unknown to recover the woman he loves. But Prague is an old and dangerous city, steeped in folklore and mystery. For over two thousand years, the tides of history have washed back and forth over it, leaving behind echoes of everything that has gone before. Little can Langdon know that he is being stalked by a spectre from that dark past. He must use all of his arcane knowledge to decipher the world around him before he too is consumed by the rings of treachery and deception that have swallowed Katherine. Against a backdrop of vast castles, towering churches, graveyards buried twelve deep and labyrinthine underground passages, Langdon must navigate a shadow city hiding in plain sight, a city which has successfully kept its secrets for centuries and will not readily deliver them. This is a battlefield unlike any he has previously experienced, one on which he must fight not for his only life, but for the future of humanity itself. The Secret Of Secrets is Dan Brown's first novel for over eight years and sees the stunning return of Harvard symbologist Robert Langdon, this time pitting his wits against a conspiracy which will test even his considerable brainpower and take him to the edge of losing all that he holds dear... Praise for Dan Brown: 'Dan Brown is my must-read' Harlan Coben 'Exceedingly clever' The Washington Post 'A master of smart thrills' People Magazine 'Impossible to put down' The New York Times 'Dan Brown is the master of the intellectual cliffhanger' Wall Street Journal 'For anyone who wants more brain-food than thrillers normally provide' Sunday Times 'Dan Brown has to be one of the best, smartest, and most accomplished writers in the country.' Nelson DeMille",,Fiction,Fiction Books
The Silent Patient,9781409181637,The Silent Patient,Michaelides Alex,Orion Publishing Co,Paperback,English,Psychology Books,https://img.fkcdn.com/image/xif0q/book/0/h/r/the-silent-patient-original-imahfew7dgcsuexf.jpeg,,,,,,,,,,,paperback,2019,352,Fiction,,1409181634,"Alex Michaelides was born and raised in Cyprus. He has an M.A. in English Literature from Trinity College, Cambridge University, and an M.A. in Screenwriting from the American Film Institute in Los Angeles. The Silent Patient was his first novel, debuting at #1 on the New York Times bestseller list, and has sold more than 6.5 million copies worldwide. The rights have been sold in a record-breaking 51 countries, and the book has been optioned for film by Plan B. His second novel, The Maidens, was an instant New York Times bestseller and has been optioned for television by Miramax Television and Stone Village.","- THE RECORD-BREAKING, MULTIMILLION COPY GLOBAL BESTSELLER AND TIKTOK SENSATION - Discover the #1 New York Times and Sunday Times bestselling thriller with a jaw-dropping twist that everyone is talking about - as seen on TikTok. Soon to be a major film. Alicia Berenson lived a seemingly perfect life until one day six years ago. When she shot her husband in the head five times. Since then she hasn't spoken a single word. It's time to find out why. READERS LOVE THE SILENT PATIENT ????? 'Everything you need from a psychological thriller with a killer twist that is impossible to see coming!' ????? 'Fiendishly clever ... believe the hype.' ????? 'Grabs your afternoon from the start and never lets go' ????? 'A fantastic thriller with an incredible plot twist that I really didn't see coming. I highly recommend.' ????? 'OMG, my heart is still pounding from the final chapters of this amazing thriller.' ????? 'I'm honestly speechless, best book I have read for a very long time' ????? 'The twists when they come, wow oh wow!' CRITICALLY ACCLAIMED 'The perfect thriller' AJ FINN 'Terrific' - THE TIMES Crime Book of the Month 'Smart, sophisticated suspense' - LEE CHILD 'Compelling' - OBSERVER 'Absolutely brilliant' - STEPHEN FRY 'A totally original psychological mystery' - DAVID BALDACCI 'One of the best thrillers I've read this year' - CARA HUNTER 'The pace and finesse of a master' - BBC CULTURE",1,Social Sciences,Fiction Books
Silent Patient  ,9781637993675,The Silent Patient,Alex Michaelides,Independently Published,Paperback,English,Fiction Books,https://img.fkcdn.com/image/xif0q/book/z/u/x/the-silent-patient-original-imahjzbtehntehhy.jpeg,https://img.fkcdn.com/image/xif0q/book/t/a/q/the-silent-patient-original-imahjzbtuuyk6uqf.jpeg,,,,,,,,,,Reprint Edition,2022,352,Psychological Thriller::Mystery / Suspense::Crime Thriller,1 Book,1637993676,"Alex Michaelides is a bestselling author known for writing psychological thrillers with suspenseful storytelling and shocking twists. He studied literature and screenwriting, and his debut novel The Silent Patient became an international bestseller and gained wide popularity among thriller and mystery readers worldwide.","The Silent Patient by Alex Michaelides is a gripping psychological thriller filled with mystery, suspense, and unexpected twists. The story follows Alicia Berenson, a famous painter who suddenly stops speaking after a shocking incident. Her silence turns into a mystery that fascinates everyone.

A criminal psychotherapist becomes determined to uncover the truth behind Alicia’s silence, leading to a tense investigation full of secrets, dark pasts, and mind-blowing revelations. With a fast-paced narrative and a powerful twist ending, this novel is perfect for readers who love thriller, crime, and mystery fiction.",1,Fiction::Graphic Novels & Comic Books,Fiction Books
"The Silent Patient (English, Paperback, Michaelides Alex)",9781409181620,The Silent Patient,Michaelides Alex,Orion Publishing Co,Paperback,English,Psychology Books,https://img.fkcdn.com/image/xif0q/book/w/l/k/the-silent-patient-original-imah64jrmw5hphte.jpeg,https://img.fkcdn.com/image/xif0q/book/u/5/m/the-silent-patient-original-imahfhbbaqg4fvnz.jpeg,https://img.fkcdn.com/image/xif0q/book/c/b/p/the-silent-patient-original-imahac57mmdjbszw.jpeg,,,,,,,,,,2019,352,Fiction,,1409181626,,"WITH OVER A MILLION COPIES SOLD, read the Sunday Times and No.1 New York Timesbestselling, record-breaking thriller that everyone is talking about - soon to be a major film. 'The perfect thriller' AJ FINN 'Terrific' - THE TIMES Crime Book of the Month 'Smart, sophisticated suspense' - LEE CHILD 'Compelling' - OBSERVER 'Absolutely brilliant' - STEPHEN FRY 'A totally original psychological mystery' - DAVID BALDACCI 'One of the best thrillers I've read this year' - CARA HUNTER 'The pace and finesse of a master' - BBC CULTURE Alicia Berenson lived a seemingly perfect life until one day six years ago. When she shot her husband in the head five times. Since then she hasn't spoken a single word. It's time to find out why. THE SILENT PATIENT is the gripping must-read debut thriller of 2020 - perfect for fans of THE WOMAN IN THE WINDOW by A.J. Finn and THE GIRL BEFORE by JP Delaney.",,Social Sciences,Fiction Books
"The Silent Patient (Paperback, Alex Michaelides)",9781409181613,The Silent Patient,Michaelides Alex,Orion Publishing Co,Paperback,English,Crime,https://img.fkcdn.com/image/xif0q/book/k/1/h/the-silent-patient-original-imahhzjzykkjrkhs.jpeg,https://img.fkcdn.com/image/xif0q/book/t/o/m/the-silent-patient-original-imahhzjzv4cbhpb3.jpeg,https://img.fkcdn.com/image/xif0q/book/a/1/u/the-silent-patient-original-imahhzjzuzyecycg.jpeg,https://img.fkcdn.com/image/xif0q/book/t/s/b/the-silent-patient-original-imahhzjzhbyknfec.jpeg,https://img.fkcdn.com/image/xif0q/book/2/o/x/the-silent-patient-original-imahhzjzg3zdkzph.jpeg,https://img.fkcdn.com/image/xif0q/book/p/8/g/the-silent-patient-original-imahhzjzfepftkvr.jpeg,https://img.fkcdn.com/image/xif0q/book/a/b/o/the-silent-patient-original-imahhzjzhmrjuhpz.jpeg,https://img.fkcdn.com/image/xif0q/book/9/h/m/the-silent-patient-original-imahhzjzxxzmc8q3.jpeg,https://img.fkcdn.com/image/xif0q/book/m/y/f/the-silent-patient-original-imahhzjz86znpvyz.jpeg,,,,2019,352,Fiction,,1409181618,,"WITH OVER A MILLION COPIES SOLD, read the Sunday Times and No.1 New York Times bestselling, record-breaking 2019 thriller that everyone is talking about - soon to be a major film. 'The perfect thriller' AJ FINN Terrific' - THE TIMES Crime Book of the Month 'Smart, sophisticated suspense' - LEE CHILD 'Compelling' - OBSERVER 'Absolutely brilliant' - STEPHEN FRY 'A totally original psychological mystery' - DAVID BALDACCI 'One of the best thrillers I've read this year' - CARA HUNTER 'The pace and finesse of a master' - BBC CULTURE Alicia Berenson lived a seemingly perfect life until one day six years ago. When she shot her husband in the head five times. Since then she hasn't spoken a single word. It's time to find out why. THE SILENT PATIENT is the gripping must-read debut thriller of 2019 - perfect for fans of THE WOMAN IN THE WINDOW by A.J. Finn and THE GIRL BEFORE by JP Delaney.",,Social Sciences,Fiction Books
The Silent Patient ,9788351921472,"The Silent Patient  (Paperback, Alex Michaelides)",Alex Michaelides,porsepulse,Paperback,English,"Body, Mind and Spirit Books",https://img.fkcdn.com/image/xif0q/book/e/m/7/the-silent-patient-paperback-alex-michaelides-original-imah5rtyjayjnbmv.jpeg,,,,,,,,,,,1,2020,352,,,,,,,,Other Books
The Silent Patient And The Secret,9783961219421,The Silent Patient And The Secret Combo Of 2 Books,"Rhonda Byrne, Alex Michaelides",WildBooks Publishing,Paperback,English,Other Self-Help Books,https://img.fkcdn.com/image/xif0q/book/n/h/d/the-silent-patient-and-the-secret-combo-of-2-books-original-imah9dsyadrtgypr.jpeg,,,,,,,,,,,Combo Edition,2024,652,"Self-Help Books, Thriller Novels",,,"Rhonda Byrne is the creator behind The Secret, a documentary film that swept the world in 2006, changing millions of lives and igniting a global movement. The following year Rhonda's book of The Secret was released, which was translated into over fifty languages and remains one of the longest-running bestsellers of this century. Rhonda has written three more bestselling books since, which together form The Secret Books Series: The Power in 2009, The Magic in 2010, and Hero in 2013.

Alex Michaelides was born and raised in Cyprus. He has an M.A. in English Literature from Trinity College, Cambridge University, and an M.A. in Screenwriting from the American Film Institute in Los Angeles. The Silent Patient was his first novel, debuting at #1 on the New York Times bestseller list, and has sold more than 6.5 million copies worldwide. The rights have been sold in a record-breaking 51 countries, and the book has been optioned for film by Plan B. His second novel, The Maidens, was an instant New York Times bestseller and has been optioned for television by Miramax Television and Stone Village.","With film rights snapped up by an Oscar winning Hollywood production company, rights sold in a world record 43 territories, and rave blurbs from David Baldacci, Lee Child and A.J. Finn, The Silent Patient is the international, multimillion-copy bestseller that you need to read this year.

Immerse yourself in the worldwide phenomenon that has transformed millions of lives. The Secret reveals the timeless principles of the Law of Attraction, empowering you to manifest your desires—be it personal growth, fulfilling relationships, health, or abundance.",,,Other Books
